"Root","Project","Top","RelativePath","FileName","Bytes","Modified","HeadingSample","HasPRD","HasRoadmap","HasFinance","HasDesign","HasArchitecture","HasLegalRisk"
"Voyager","23_Transfiria","01_software","01_software\23_Transfiria\Documentacion para la IA\23_transfiria.md","23_transfiria.md","1525","2026-03-22 02:08","🔊 TransfirIA - AirPlay Native para Windows || 🌟 Visión General || 📐 Concepto Fundamental || 🚀 Hoja de Ruta Conceptual || 🏁 Conclusión","0","1","0","1","0","0"
"Voyager","20_slap-faast","01_software","01_software\20_slap-faast\Slap!Faast\desarrollo\frontend\README.md","README.md","553","2025-12-30 08:42","Run and deploy your AI Studio app || Run Locally","0","0","0","1","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\PROTOCOL.md","PROTOCOL.md","940","2026-03-27 18:33","PROTOCOL.md - Protocolo Maestro de Desarrollo de Software || SECCION G - RESTRICCIONES ABSOLUTAS (Total: 15 reglas activas) || SECCION H - OBLIGACIONES ACTIVAS (Total: 15 reglas activas)","0","1","0","0","1","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\CHANGELOG.md","CHANGELOG.md","303","2026-03-27 18:33","CHANGELOG - Panel-IA || [Unreleased] - 2026-03-27 || Added || Technical Debt","0","0","0","1","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\CLAUDE.md","CLAUDE.md","525","2026-03-27 18:33","CLAUDE.md - Entry Point para Claude Code || Proyecto: Panel-IA || Estado de Documentacion","1","1","0","1","1","0"
"Voyager","20_slap-faast","01_software","01_software\20_slap-faast\Slap!Faast\desarrollo\libfreenect\README.md","README.md","7586","2025-12-23 06:02","Build Instructions || <a name=""fetch-build""></a>Fetch & Build || OSX || Homebrew || MacPorts || Linux || Ubuntu/Debian/Mint || Gentoo Linux","0","0","0","1","1","1"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\_meta\owner.md","owner.md","286","2026-03-27 18:33","Owner del Proyecto","0","0","0","0","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\_meta\questions-log.md","questions-log.md","1677","2026-03-27 18:33","Questions Log - Panel-IA || Categoria: Proposito || Categoria: Usuarios || Categoria: Tecnico || Categoria: Datos y Seguridad || Categoria: Escala y Entornos || Categoria: Calidad y Criterios || Supuestos Activos","1","0","0","1","1","0"
"Voyager","16_Pulsar_Tiktok","01_software","01_software\16_Pulsar_Tiktok\pulsar-project\Pulsar_System\PULSAR_DOCUMENTATION.md","PULSAR_DOCUMENTATION.md","26443","2026-03-10 18:52","Documentación Integral: Pulsar Eventide (TikTok Processor) || 1. VISIÓN GENERAL DEL PROYECTO || 2. STACK TECNOLÓGICO COMPLETO || Frontend (WebView) || Backend (Tauri / Rust) || Python Workers (Procesamiento de Media) || Binarios Externos (directorio `/bin/`) || 3. ESTRUCTURA DEL PROYECTO","0","0","0","1","1","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","469","2026-03-27 18:33","DESIGN_SPEC - Panel-IA || 1. Estetica Visual || 2. Flujos de Usuario || 3. Componentes UI || STATUS","0","0","0","1","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\TDD.md","TDD.md","473","2026-03-27 18:33","TDD - Panel-IA || 1. Stack Tecnologico || 2. Arquitectura || 3. Integraciones || 4. Requisitos No Funcionales || STATUS","0","0","0","1","1","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\GLOSSARY.md","GLOSSARY.md","428","2026-03-27 18:33","GLOSSARY - Panel-IA || Terminos del Producto || Convenciones de Naming || STATUS","1","0","0","1","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\TEST_PLAN.md","TEST_PLAN.md","418","2026-03-27 18:33","TEST_PLAN - Panel-IA || Casos de Prueba || TP-1.1: Funcionalidad Core || Criterios de Fallo || STATUS","0","1","0","0","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\USER_DOCS.md","USER_DOCS.md","383","2026-03-27 18:33","USER_DOCS - Guia del Usuario: Panel-IA || 1. Inicio Rapido || 2. Funcionalidad Principal || 3. Configuracion || STATUS","0","0","0","1","0","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\PRD.md","PRD.md","737","2026-03-27 18:33","PRD - Panel-IA || 1. Resumen Ejecutivo || 2. El Problema || 3. La Solucion || 4. Usuarios Objetivo || 5. Stack Tecnologico || 6. Criterios de Exito || STATUS","1","0","0","1","1","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\docs\ROADMAP.md","ROADMAP.md","755","2026-03-27 18:33","ROADMAP - Panel-IA || FASE 1 - Fundamentos || TASK-1.1.1 - Configuracion del entorno de desarrollo || TASK-1.2.1 - Implementacion de funcionalidad core || FASE 2 - Integracion || TASK-2.1.1 - Integracion con ecosistema Voyager || Ultima Sesion || STATUS","0","1","0","1","1","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\Documentacion para la IA\13_Panel_Ia.md","13_Panel_Ia.md","1593","2026-03-26 03:30","🎛️ Panel-IA - Orquestador de Automatización Local (N8N for PC) || 🌟 Visión General || 🛠️ Arquitectura de Automatización || 🧠 Integración Crítica || 🚀 Hoja de Ruta Técnica","0","1","1","1","1","0"
"Voyager","13_Panel_Ia","01_software","01_software\13_Panel_Ia\13_panel-ia.md","13_panel-ia.md","2034","2026-03-23 19:06","🎛️ Panel-IA - Orquestador de Comandos y Automatización Local || 🌟 Visión General || 🛠️ Concepto: ""N8N for PC"" || 🧠 Integración con el Ecosistema || 🚀 Hoja de Ruta (Roadmap) || 🏁 Conclusión","0","1","0","1","1","0"
"Voyager","17_React_Bite","01_software","01_software\17_React_Bite\CURATED_REACTBITE_OVERVIEW.md","CURATED_REACTBITE_OVERVIEW.md","6878","2026-06-13 16:12","CURATED_REACTBITE_OVERVIEW.md || Objetivo || Lectura General Del Proyecto || Información Que Sí Es Beneficiosa || 1. Intención del producto || 2. Formato Y Runtime || 3. Arquitectura Y Modo De Trabajo || 4. Diseño Y Producto","1","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\CHANGELOG.md","CHANGELOG.md","304","2026-03-27 18:33","CHANGELOG - Hyperpane || [Unreleased] - 2026-03-27 || Added || Technical Debt","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\CLAUDE.md","CLAUDE.md","513","2026-03-27 18:33","CLAUDE.md - Entry Point para Claude Code || Proyecto: Hyperpane || Estado de Documentacion","1","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\_meta\owner.md","owner.md","286","2026-03-27 18:33","Owner del Proyecto","0","0","0","0","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\_meta\questions-log.md","questions-log.md","1672","2026-03-27 18:33","Questions Log - Hyperpane || Categoria: Proposito || Categoria: Usuarios || Categoria: Tecnico || Categoria: Datos y Seguridad || Categoria: Escala y Entornos || Categoria: Calidad y Criterios || Supuestos Activos","1","0","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\PROTOCOL.md","PROTOCOL.md","941","2026-03-27 18:33","PROTOCOL.md - Protocolo Maestro de Desarrollo de Software || SECCION G - RESTRICCIONES ABSOLUTAS (Total: 15 reglas activas) || SECCION H - OBLIGACIONES ACTIVAS (Total: 15 reglas activas)","0","1","0","0","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\PRD.md","PRD.md","741","2026-03-27 18:33","PRD - Hyperpane || 1. Resumen Ejecutivo || 2. El Problema || 3. La Solucion || 4. Usuarios Objetivo || 5. Stack Tecnologico || 6. Criterios de Exito || STATUS","1","0","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\TDD.md","TDD.md","461","2026-03-27 18:33","TDD - Hyperpane || 1. Stack Tecnologico || 2. Arquitectura || 3. Integraciones || 4. Requisitos No Funcionales || STATUS","0","0","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\USER_DOCS.md","USER_DOCS.md","395","2026-03-27 18:33","USER_DOCS - Guia del Usuario: Hyperpane || 1. Inicio Rapido || 2. Funcionalidad Principal || 3. Configuracion || STATUS","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\DESIGN_SPEC.md","DESIGN_SPEC.md","470","2026-03-27 18:33","DESIGN_SPEC - Hyperpane || 1. Estetica Visual || 2. Flujos de Usuario || 3. Componentes UI || STATUS","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\TEST_PLAN.md","TEST_PLAN.md","419","2026-03-27 18:33","TEST_PLAN - Hyperpane || Casos de Prueba || TP-1.1: Funcionalidad Core || Criterios de Fallo || STATUS","0","1","0","0","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\ROADMAP.md","ROADMAP.md","753","2026-03-27 18:33","ROADMAP - Hyperpane || FASE 1 - Fundamentos || TASK-1.1.1 - Configuracion del entorno de desarrollo || TASK-1.2.1 - Implementacion de funcionalidad core || FASE 2 - Integracion || TASK-2.1.1 - Integracion con ecosistema Voyager || Ultima Sesion || STATUS","0","1","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\docs\GLOSSARY.md","GLOSSARY.md","440","2026-03-27 18:33","GLOSSARY - Hyperpane || Terminos del Producto || Convenciones de Naming || STATUS","1","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Documentacion para la IA\06_hyperpane.md","06_hyperpane.md","3826","2026-03-22 02:08","🪟 Hyperpane - El Motor de Escritorio Infinito || 🌟 Visión General || 🛠️ Ingeniería de Sistemas y Bajo Nivel || 👻 Ghost Mode y HUD de Cristal || 📦 Despliegue y Seguridad de Grado Producción || 🚀 Hoja de Ruta (Roadmap) || 🏁 Conclusión","0","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\AUTO_DEV_LOG.md","AUTO_DEV_LOG.md","4412","2026-03-14 09:43","AUTO DEV LOG || 2026-03-14","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\release\ANTIGRAVITY_RELEASE_CHECKLIST.md","ANTIGRAVITY_RELEASE_CHECKLIST.md","653","2026-03-15 17:48","ANTIGRAVITY RELEASE CHECKLIST","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\07_PIPELINE_DESARROLLO.md","07_PIPELINE_DESARROLLO.md","6023","2026-02-09 23:37","🚀 Pipeline de Desarrollo Integral: Hyperpane (WPF/.NET) || 🛑 FASE 0: Saneamiento y Validación (Estado Actual) || 1. Limpieza de Archivos || 2. Validación del Entorno || 🏗️ FASE 1: Fundación (0% - 20%) || 1.1 Configuración Core || 1.2 Sistema de Input Base || 1.3 Canvas Infinito","0","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\PROJECT_LINKAGE_MAP.md","PROJECT_LINKAGE_MAP.md","5339","2026-02-14 16:09","Hyperpane — Mapa de Conectividad y Auditoría (Fase X) || 1. Estructura General del Proyecto || Árbol de Directorios Clave || 2. Mapa Arquitectónico || Dependencias y Flujo || Servicios DI (Core) || 3. Integración Win32 (Interoperabilidad) || 4. Estado de Integridad","0","0","0","1","1","1"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\06_ANALISIS_CODIGO_DESARROLLO.md","06_ANALISIS_CODIGO_DESARROLLO.md","18182","2026-02-09 23:36","🔬 Análisis Exhaustivo del Código — Carpeta `Hyperpane/` || 📋 Resumen Ejecutivo || 📊 Mapa de Arquitectura || 🔧 Análisis por Módulo || 1. `types.ts` — Sistema de Tipos || 2. `usePhysicsEngine.ts` — Motor de Física || 3. `useSoundFX.ts` — Síntesis de Audio || 4. `SettingsContext.tsx` — Estado Global","0","0","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\15-15-15-___Explicaci_n_proyecto_Hyperpane.md","15-15-15-___Explicaci_n_proyecto_Hyperpane.md","84402","2025-09-08 05:14","USER || Thoughts || ASSISTANT || USER","1","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\INTEGRATION_DASHBOARD.md","INTEGRATION_DASHBOARD.md","2379","2026-02-11 00:11","Dashboard Integration Guide || Prerequisites || Development (Mock Mode) || Production Build || Integration with Core || Manual || Automated || WebView2 Host Setup (C#)","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\README.md","README.md","7415","2026-02-09 23:39","📚 Hyperpane - Documentación || Índice de Documentos || 📂 Documentos Disponibles || 1. 🎯 [Visión y Objetivos](./01_VISION_Y_OBJETIVOS.md) || 2. 📖 [Especificación Funcional](./02_ESPECIFICACION_FUNCIONAL.md) || 3. 🏗️ [Stack y Arquitectura](./02_STACK_Y_ARQUITECTURA.md) || 4. 📋 [Pipeline de Desarrollo](./03_PIPELINE_DESARROLLO.md) || 5. 🔍 [Análisis de Módulos](./04_ANALISIS_MODULOS.md)","0","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\04_ANALISIS_MODULOS.md","04_ANALISIS_MODULOS.md","16273","2026-02-09 13:55","🔍 Hyperpane - Análisis de Módulos || 📋 Descripción General || 📂 CORE - Núcleo Lógico || ViewportManager.cs || WorkspaceLayout.cs || WindowMagnetizer.cs || TransitionManager.cs || AutoSaveManager.cs","0","0","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\12-6-20-Proyecto_Hyperpane.md","12-6-20-Proyecto_Hyperpane.md","52742","2025-09-08 04:51","USER || ASSISTANT || USER || ASSISTANT || USER || ASSISTANT || ASSISTANT || ASSISTANT","0","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\02_ESPECIFICACION_FUNCIONAL.md","02_ESPECIFICACION_FUNCIONAL.md","23235","2026-02-09 20:06","📖 Hyperpane - Especificación Funcional Completa || 📋 Propósito de este Documento || 🗂️ Índice de Features || F01: Navegación Horizontal (Pergamino) || Descripción || Comportamiento Esperado || Reglas de Física || Parámetros Configurables","0","1","0","1","0","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\SettingsContract.md","SettingsContract.md","2306","2026-02-11 18:12","V1.1 Settings Contract || Overview || Sections || 1. General (`general`) || 2. Navigation (`navigation`) || 3. Zones (`zones`) || 4. Backgrounds (`backgrounds`) || 5. Minimap (`minimap`)","0","0","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\01_VISION_Y_OBJETIVOS.md","01_VISION_Y_OBJETIVOS.md","10600","2026-02-09 23:38","🚀 Hyperpane - Visión y Objetivos del Proyecto || 📋 Resumen Ejecutivo || � Filosofía Fundacional || 📜 El Pergamino Digital || 🚀 Inspiración Alcubierre Warp || �🎯 Objetivo Principal || 🧠 Concepto Central || El Problema que Resuelve","0","1","0","1","1","0"
"Voyager","06_hyperpane","01_software","01_software\06_hyperpane\Hyperpane\docs\02_STACK_Y_ARQUITECTURA.md","02_STACK_Y_ARQUITECTURA.md","18803","2026-02-09 23:35","🏗️ Hyperpane - Stack Tecnológico y Arquitectura || ⚙️ Decisión Crítica: Arquitectura NATIVA WINDOWS (Dual-Layer) || ¿Por qué esta división? || 📋 Resumen del Stack || 🔧 Stack Principal (Producción) || Motor Core (WPF/.NET) || Settings Dashboard (Electron/React) — App Nativa Windows || Dependencias Clave","0","0","0","1","1","0"
